;customerkey;cohort_year;month;retirned_customer
56545;707619;2023;Month 6;0
56546;707784;2021;Month 6;0
56547;708198;2023;Month 6;0
56548;708344;2021;Month 6;0
56549;708345;2022;Month 6;0
56550;708347;2020;Month 6;0
56551;708809;2021;Month 6;0
56552;708939;2020;Month 6;0
56553;709054;2023;Month 6;0
56554;709063;2023;Month 6;0
56555;709408;2022;Month 6;0
56556;709454;2023;Month 6;0
56557;709585;2021;Month 6;0
56558;709759;2023;Month 6;0
56559;709930;2024;Month 6;0
56560;709946;2022;Month 6;0
56561;710129;2022;Month 6;0
56562;710217;2020;Month 6;0
56563;710383;2020;Month 6;0
56564;710416;2022;Month 6;0
56565;710683;2023;Month 6;0
56566;710699;2023;Month 6;0
56567;711158;2023;Month 6;0
56568;711171;2023;Month 6;0
56569;711173;2021;Month 6;0
56570;711341;2022;Month 6;0
56571;711547;2023;Month 6;0
56572;711797;2023;Month 6;0
56573;711910;2023;Month 6;0
56574;712033;2022;Month 6;0
56575;712047;2024;Month 6;0
56576;712214;2024;Month 6;0
56577;712355;2022;Month 6;0
56578;712468;2023;Month 6;0
56579;712588;2020;Month 6;0
56580;712713;2024;Month 6;0
56581;712759;2023;Month 6;0
56582;712807;2023;Month 6;0
56583;712862;2023;Month 6;0
56584;712880;2023;Month 6;0
56585;712903;2021;Month 6;0
56586;713145;2022;Month 6;0
56587;713204;2023;Month 6;0
56588;713475;2023;Month 6;0
56589;713697;2023;Month 6;0
56590;714193;2020;Month 6;0
56591;714331;2022;Month 6;0
56592;714566;2022;Month 6;0
56593;714761;2022;Month 6;0
56594;715305;2023;Month 6;0
56595;715512;2023;Month 6;0
56596;715554;2020;Month 6;0
56597;715730;2022;Month 6;1
56598;716163;2022;Month 6;0
56599;716444;2023;Month 6;0
56600;716598;2022;Month 6;0
56601;717110;2021;Month 6;0
56602;717132;2022;Month 6;0
56603;717599;2021;Month 6;0
56604;717814;2023;Month 6;0
56605;717953;2022;Month 6;0
56606;718096;2022;Month 6;0
56607;718171;2023;Month 6;0
56608;718255;2020;Month 6;0
56609;718420;2024;Month 6;0
56610;718710;2021;Month 6;0
56611;718945;2022;Month 6;0
56612;718991;2024;Month 6;0
56613;719008;2023;Month 6;0
56614;719573;2022;Month 6;0
56615;719657;2023;Month 6;0
56616;719696;2021;Month 6;0
56617;719802;2022;Month 6;0
56618;720131;2020;Month 6;0
56619;721126;2022;Month 6;0
56620;721129;2020;Month 6;0
56621;721138;2022;Month 6;0
56622;721175;2021;Month 6;0
56623;721239;2021;Month 6;0
56624;721802;2024;Month 6;0
56625;721872;2022;Month 6;0
56626;722098;2023;Month 6;0
56627;722145;2022;Month 6;0
56628;722317;2023;Month 6;0
56629;722325;2023;Month 6;0
56630;722481;2020;Month 6;0
56631;722742;2023;Month 6;0
56632;722919;2023;Month 6;0
56633;722986;2022;Month 6;0
56634;723744;2022;Month 6;1
56635;723804;2020;Month 6;0
56636;723942;2021;Month 6;0
56637;724102;2023;Month 6;0
56638;724200;2021;Month 6;0
56639;724441;2022;Month 6;0
56640;724470;2020;Month 6;0
56641;724612;2021;Month 6;0
56642;724832;2023;Month 6;0
56643;724937;2020;Month 6;0
56644;724962;2020;Month 6;0
56645;725435;2023;Month 6;0
56646;725574;2023;Month 6;0
56647;725575;2022;Month 6;0
56648;725576;2023;Month 6;0
56649;725585;2021;Month 6;0
56650;725678;2022;Month 6;0
56651;726009;2023;Month 6;0
56652;726084;2022;Month 6;0
56653;726299;2023;Month 6;0
56654;726434;2020;Month 6;0
56655;726513;2022;Month 6;0
56656;726657;2023;Month 6;0
56657;726683;2022;Month 6;0
56658;726705;2023;Month 6;0
56659;726733;2022;Month 6;0
56660;726782;2022;Month 6;0
56661;727123;2024;Month 6;0
56662;727209;2020;Month 6;0
56663;727271;2023;Month 6;0
56664;727421;2022;Month 6;0
56665;727427;2021;Month 6;0
56666;727588;2023;Month 6;0
56667;727640;2020;Month 6;0
56668;727923;2024;Month 6;0
56669;727937;2022;Month 6;0
56670;728009;2022;Month 6;0
56671;728079;2022;Month 6;0
56672;728244;2022;Month 6;0
56673;728335;2022;Month 6;0
56674;728531;2023;Month 6;0
56675;728674;2021;Month 6;0
56676;729108;2022;Month 6;0
56677;729337;2023;Month 6;0
56678;729398;2022;Month 6;0
56679;729750;2020;Month 6;0
56680;730019;2024;Month 6;0
56681;730352;2022;Month 6;0
56682;730438;2020;Month 6;0
56683;730468;2022;Month 6;1
56684;730612;2022;Month 6;0
56685;730681;2023;Month 6;0
56686;730785;2023;Month 6;0
56687;730839;2020;Month 6;0
56688;731120;2023;Month 6;0
56689;731144;2022;Month 6;0
56690;731181;2022;Month 6;0
56691;731384;2022;Month 6;0
56692;731577;2022;Month 6;0
56693;731688;2020;Month 6;0
56694;731723;2021;Month 6;0
56695;732020;2022;Month 6;0
56696;732033;2022;Month 6;0
56697;732367;2020;Month 6;0
56698;732689;2021;Month 6;0
56699;732693;2022;Month 6;0
56700;732874;2022;Month 6;0
56701;732971;2020;Month 6;0
56702;733081;2021;Month 6;0
56703;733258;2021;Month 6;0
56704;733408;2020;Month 6;0
56705;733580;2022;Month 6;0
56706;733604;2022;Month 6;0
56707;733727;2021;Month 6;0
56708;733737;2021;Month 6;0
56709;733802;2022;Month 6;0
56710;734313;2022;Month 6;0
56711;734363;2024;Month 6;0
56712;734606;2021;Month 6;0
56713;734629;2023;Month 6;0
56714;734764;2021;Month 6;0
56715;735055;2022;Month 6;0
56716;735058;2022;Month 6;0
56717;735100;2023;Month 6;0
56718;735126;2022;Month 6;0
56719;735170;2023;Month 6;0
56720;735220;2022;Month 6;0
56721;735262;2022;Month 6;0
56722;735579;2022;Month 6;0
56723;735601;2021;Month 6;0
56724;735633;2020;Month 6;0
56725;735877;2023;Month 6;0
56726;736061;2022;Month 6;0
56727;736164;2023;Month 6;0
56728;736344;2021;Month 6;0
56729;736393;2022;Month 6;0
56730;736785;2021;Month 6;0
56731;736952;2023;Month 6;0
56732;737060;2022;Month 6;0
56733;737313;2021;Month 6;0
56734;737508;2022;Month 6;0
56735;737825;2022;Month 6;0
56736;738162;2023;Month 6;0
56737;738225;2021;Month 6;0
56738;738313;2020;Month 6;0
56739;738350;2020;Month 6;0
56740;738770;2022;Month 6;0
56741;739310;2023;Month 6;0
56742;739314;2024;Month 6;0
56743;739354;2021;Month 6;0
56744;739507;2023;Month 6;0
56745;739539;2022;Month 6;0
56746;740299;2023;Month 6;0
56747;740610;2023;Month 6;0
56748;740854;2022;Month 6;0
56749;741269;2022;Month 6;0
56750;741482;2020;Month 6;0
56751;741485;2023;Month 6;0
56752;741620;2023;Month 6;0
56753;741718;2020;Month 6;0
56754;741790;2023;Month 6;0
56755;741962;2023;Month 6;0
56756;742061;2020;Month 6;0
56757;742064;2022;Month 6;0
56758;742130;2022;Month 6;0
56759;742234;2021;Month 6;0
56760;742370;2021;Month 6;0
56761;742602;2020;Month 6;0
56762;742737;2022;Month 6;0
56763;742813;2022;Month 6;0
56764;742973;2023;Month 6;0
56765;743007;2023;Month 6;0
56766;743510;2022;Month 6;0
56767;743584;2023;Month 6;0
56768;743625;2023;Month 6;0
56769;743704;2024;Month 6;0
56770;743725;2023;Month 6;0
56771;743809;2022;Month 6;0
56772;743862;2020;Month 6;0
56773;743892;2023;Month 6;0
56774;744152;2022;Month 6;0
56775;744207;2023;Month 6;0
56776;744466;2020;Month 6;0
56777;744687;2023;Month 6;0
56778;744710;2023;Month 6;0
56779;744848;2023;Month 6;0
56780;745394;2021;Month 6;0
56781;745553;2021;Month 6;0
56782;745579;2020;Month 6;0
56783;745673;2023;Month 6;0
56784;745880;2020;Month 6;0
56785;745925;2020;Month 6;0
56786;746012;2020;Month 6;0
56787;746018;2022;Month 6;0
56788;746892;2021;Month 6;0
56789;747063;2023;Month 6;0
56790;747103;2024;Month 6;0
56791;747223;2024;Month 6;0
56792;747247;2023;Month 6;1
56793;747293;2020;Month 6;0
56794;747376;2022;Month 6;0
56795;747540;2022;Month 6;0
56796;747637;2022;Month 6;0
56797;747697;2023;Month 6;0
56798;748018;2022;Month 6;0
56799;748129;2023;Month 6;0
56800;748155;2022;Month 6;0
56801;748351;2022;Month 6;0
56802;748630;2023;Month 6;0
56803;748885;2023;Month 6;0
56804;748979;2020;Month 6;0
56805;749123;2021;Month 6;0
56806;749226;2021;Month 6;0
56807;749459;2020;Month 6;0
56808;749518;2020;Month 6;0
56809;749586;2020;Month 6;0
56810;749812;2023;Month 6;0
56811;750019;2022;Month 6;0
56812;750065;2022;Month 6;0
56813;750293;2022;Month 6;0
56814;750427;2022;Month 6;0
56815;750530;2022;Month 6;0
56816;750613;2020;Month 6;0
56817;750783;2020;Month 6;0
56818;750810;2022;Month 6;0
56819;750890;2023;Month 6;1
56820;751285;2023;Month 6;0
56821;751335;2022;Month 6;0
56822;751336;2023;Month 6;0
56823;751585;2023;Month 6;0
56824;751606;2023;Month 6;0
56825;751725;2022;Month 6;0
56826;751881;2021;Month 6;1
56827;752057;2024;Month 6;0
56828;752207;2022;Month 6;0
56829;752358;2022;Month 6;0
56830;753093;2022;Month 6;0
56831;753126;2022;Month 6;1
56832;753358;2020;Month 6;0
56833;753557;2023;Month 6;0
56834;753914;2020;Month 6;0
56835;754047;2020;Month 6;0
56836;754065;2023;Month 6;0
56837;754206;2020;Month 6;0
56838;754289;2021;Month 6;0
56839;754634;2020;Month 6;0
56840;755052;2020;Month 6;0
56841;755191;2024;Month 6;0
56842;755227;2023;Month 6;0
56843;755548;2020;Month 6;0
56844;755955;2024;Month 6;0
56845;756232;2023;Month 6;0
56846;757087;2023;Month 6;0
56847;757161;2020;Month 6;0
56848;757394;2021;Month 6;0
56849;757720;2021;Month 6;0
56850;757725;2022;Month 6;0
56851;757948;2023;Month 6;0
56852;758033;2021;Month 6;0
56853;758440;2021;Month 6;0
56854;758586;2022;Month 6;0
56855;758639;2024;Month 6;0
56856;759164;2021;Month 6;0
56857;759196;2023;Month 6;0
56858;759226;2023;Month 6;0
56859;759263;2023;Month 6;0
56860;759733;2020;Month 6;0
56861;760101;2023;Month 6;0
56862;760190;2022;Month 6;0
56863;760529;2022;Month 6;0
56864;760604;2021;Month 6;0
56865;760729;2022;Month 6;1
56866;760961;2022;Month 6;0
56867;761256;2021;Month 6;0
56868;761288;2023;Month 6;0
56869;761453;2022;Month 6;0
56870;761524;2021;Month 6;0
56871;761580;2022;Month 6;0
56872;761585;2021;Month 6;0
56873;761836;2021;Month 6;0
56874;761978;2020;Month 6;0
56875;762146;2023;Month 6;0
56876;762151;2021;Month 6;0
56877;762154;2023;Month 6;0
56878;762264;2022;Month 6;0
56879;762326;2020;Month 6;0
56880;762356;2023;Month 6;0
56881;762750;2022;Month 6;0
56882;762754;2021;Month 6;0
56883;763395;2022;Month 6;0
56884;763757;2023;Month 6;0
56885;763820;2022;Month 6;0
56886;763836;2021;Month 6;0
56887;763868;2022;Month 6;0
56888;764007;2023;Month 6;0
56889;764027;2023;Month 6;0
56890;764111;2022;Month 6;0
56891;764162;2023;Month 6;0
56892;764182;2023;Month 6;0
56893;764263;2020;Month 6;0
56894;764333;2023;Month 6;0
56895;764337;2023;Month 6;0
56896;764835;2022;Month 6;0
56897;764842;2020;Month 6;0
56898;765045;2023;Month 6;0
56899;765072;2020;Month 6;0
56900;765093;2022;Month 6;0
56901;765157;2023;Month 6;0
56902;765384;2024;Month 6;0
56903;765385;2023;Month 6;0
56904;765477;2022;Month 6;0
56905;765493;2022;Month 6;0
56906;765641;2020;Month 6;0
56907;765654;2022;Month 6;0
56908;765670;2023;Month 6;0
56909;766002;2023;Month 6;0
56910;766323;2023;Month 6;0
56911;766473;2022;Month 6;0
56912;766496;2021;Month 6;0
56913;766919;2023;Month 6;0
56914;767203;2022;Month 6;0
56915;767317;2020;Month 6;0
56916;767638;2023;Month 6;0
56917;767808;2022;Month 6;0
56918;767877;2023;Month 6;0
56919;768059;2022;Month 6;0
56920;768216;2021;Month 6;0
56921;768717;2021;Month 6;0
56922;769317;2020;Month 6;0
56923;769964;2024;Month 6;0
56924;769985;2021;Month 6;0
56925;770314;2020;Month 6;0
56926;770490;2022;Month 6;0
56927;770680;2022;Month 6;0
56928;771009;2023;Month 6;0
56929;771324;2024;Month 6;0
56930;771439;2023;Month 6;0
56931;771519;2022;Month 6;0
56932;771583;2023;Month 6;0
56933;771649;2023;Month 6;0
56934;771747;2022;Month 6;0
56935;772096;2022;Month 6;0
56936;772207;2022;Month 6;0
56937;772279;2023;Month 6;0
56938;772317;2021;Month 6;0
56939;772389;2023;Month 6;0
56940;772414;2020;Month 6;0
56941;773444;2023;Month 6;0
56942;773672;2021;Month 6;0
56943;773936;2022;Month 6;0
56944;774106;2024;Month 6;0
56945;774655;2022;Month 6;0
56946;774874;2023;Month 6;0
56947;774934;2021;Month 6;0
56948;775055;2020;Month 6;0
56949;775219;2023;Month 6;0
56950;775248;2023;Month 6;0
56951;775263;2022;Month 6;0
56952;775281;2020;Month 6;0
56953;775288;2022;Month 6;0
56954;775309;2023;Month 6;0
56955;775413;2022;Month 6;0
56956;775463;2022;Month 6;0
56957;775487;2023;Month 6;0
56958;775779;2021;Month 6;0
56959;775844;2021;Month 6;0
56960;775975;2023;Month 6;0
56961;776295;2022;Month 6;0
56962;776368;2024;Month 6;0
56963;776379;2023;Month 6;0
56964;776500;2021;Month 6;0
56965;776527;2020;Month 6;0
56966;776855;2021;Month 6;0
56967;776964;2020;Month 6;0
56968;777130;2020;Month 6;0
56969;777244;2024;Month 6;0
56970;777270;2020;Month 6;0
56971;777586;2020;Month 6;0
56972;777711;2022;Month 6;0
56973;778446;2020;Month 6;0
56974;778493;2022;Month 6;0
56975;778716;2023;Month 6;0
56976;778741;2023;Month 6;0
56977;778825;2020;Month 6;0
56978;778844;2023;Month 6;0
56979;778999;2020;Month 6;0
56980;779048;2020;Month 6;0
56981;779101;2022;Month 6;0
56982;779163;2020;Month 6;0
56983;779371;2022;Month 6;0
56984;779602;2020;Month 6;0
56985;779994;2022;Month 6;0
56986;780085;2022;Month 6;0
56987;780107;2024;Month 6;0
56988;780122;2022;Month 6;0
56989;780366;2021;Month 6;0
56990;780632;2023;Month 6;0
56991;780643;2023;Month 6;0
56992;781066;2021;Month 6;0
56993;781190;2023;Month 6;0
56994;781513;2023;Month 6;0
56995;781579;2020;Month 6;0
56996;782039;2022;Month 6;0
56997;782135;2022;Month 6;0
56998;782375;2022;Month 6;0
56999;782382;2022;Month 6;0
57000;782642;2023;Month 6;0
57001;783067;2022;Month 6;1
57002;783103;2023;Month 6;0
57003;783226;2022;Month 6;0
57004;783811;2022;Month 6;0
57005;783819;2021;Month 6;0
57006;783827;2023;Month 6;0
57007;784348;2022;Month 6;0
57008;784439;2022;Month 6;0
57009;784452;2020;Month 6;0
57010;784462;2020;Month 6;0
57011;784483;2022;Month 6;0
57012;784680;2022;Month 6;0
57013;784729;2022;Month 6;0
57014;784888;2021;Month 6;0
57015;785051;2022;Month 6;0
57016;785254;2023;Month 6;0
57017;785274;2023;Month 6;0
57018;785730;2024;Month 6;0
57019;785902;2021;Month 6;0
57020;785977;2022;Month 6;0
57021;786194;2021;Month 6;0
57022;786324;2024;Month 6;0
57023;786420;2023;Month 6;0
57024;786422;2022;Month 6;0
57025;786545;2020;Month 6;0
57026;786627;2022;Month 6;0
57027;786673;2020;Month 6;0
57028;787430;2022;Month 6;0
57029;787476;2022;Month 6;0
57030;787491;2023;Month 6;0
57031;787577;2022;Month 6;0
57032;787800;2023;Month 6;0
57033;788060;2020;Month 6;0
57034;788290;2022;Month 6;0
57035;788361;2023;Month 6;0
57036;789536;2022;Month 6;0
57037;789712;2022;Month 6;0
57038;789820;2021;Month 6;0
57039;789942;2022;Month 6;0
57040;790204;2024;Month 6;0
57041;790245;2022;Month 6;0
57042;790394;2022;Month 6;0
57043;790782;2020;Month 6;0
57044;790918;2022;Month 6;0
57045;790923;2021;Month 6;0
57046;790954;2022;Month 6;0
57047;791195;2021;Month 6;0
57048;791226;2024;Month 6;0
57049;791330;2022;Month 6;0
57050;791518;2024;Month 6;0
57051;791812;2020;Month 6;0
57052;791901;2021;Month 6;0
57053;792005;2024;Month 6;0
57054;792087;2023;Month 6;0
57055;792155;2023;Month 6;0
57056;792202;2023;Month 6;0
57057;792270;2021;Month 6;0
57058;792510;2023;Month 6;0
57059;793059;2022;Month 6;0
57060;793322;2023;Month 6;0
57061;793527;2020;Month 6;0
57062;793675;2022;Month 6;0
57063;793680;2022;Month 6;0
57064;793766;2022;Month 6;0
57065;793784;2020;Month 6;0
57066;794348;2022;Month 6;0
57067;794384;2024;Month 6;0
57068;794718;2024;Month 6;0
57069;795413;2022;Month 6;0
57070;795501;2023;Month 6;0
57071;795725;2022;Month 6;0
57072;795755;2020;Month 6;0
57073;795756;2020;Month 6;0
57074;795793;2022;Month 6;0
57075;795820;2023;Month 6;0
57076;795876;2022;Month 6;0
57077;796619;2022;Month 6;0
57078;796705;2021;Month 6;0
57079;796861;2024;Month 6;0
57080;796914;2021;Month 6;0
57081;797234;2023;Month 6;0
57082;797517;2023;Month 6;0
57083;797532;2023;Month 6;0
57084;797547;2020;Month 6;0
57085;797647;2021;Month 6;0
57086;797783;2022;Month 6;0
57087;797827;2022;Month 6;0
57088;797961;2022;Month 6;0
57089;798040;2023;Month 6;0
57090;798247;2021;Month 6;0
57091;798272;2024;Month 6;0
57092;798336;2024;Month 6;0
57093;798785;2022;Month 6;0
57094;799040;2023;Month 6;0
57095;799273;2023;Month 6;0
57096;799370;2022;Month 6;1
57097;799423;2024;Month 6;0
57098;799474;2022;Month 6;0
57099;799711;2020;Month 6;0
57100;799721;2020;Month 6;0
57101;799858;2023;Month 6;0
57102;799925;2023;Month 6;0
57103;800021;2022;Month 6;0
57104;800287;2023;Month 6;0
57105;800345;2024;Month 6;0
57106;800361;2020;Month 6;0
57107;800393;2023;Month 6;0
57108;800572;2022;Month 6;0
57109;800670;2022;Month 6;0
57110;800720;2023;Month 6;0
57111;800830;2023;Month 6;0
57112;800913;2022;Month 6;0
57113;800931;2022;Month 6;1
57114;800987;2021;Month 6;0
57115;801091;2022;Month 6;0
57116;801210;2023;Month 6;0
57117;801211;2024;Month 6;0
57118;801214;2022;Month 6;0
57119;801304;2020;Month 6;0
57120;801401;2021;Month 6;0
57121;801623;2021;Month 6;0
57122;801723;2023;Month 6;0
57123;801808;2022;Month 6;0
57124;801922;2020;Month 6;0
57125;801974;2022;Month 6;0
57126;802030;2021;Month 6;0
57127;802036;2021;Month 6;0
57128;802042;2024;Month 6;0
57129;802101;2020;Month 6;0
57130;802151;2021;Month 6;0
57131;802161;2024;Month 6;0
57132;802206;2022;Month 6;0
57133;802271;2023;Month 6;0
57134;802281;2021;Month 6;0
57135;802395;2023;Month 6;0
57136;802418;2024;Month 6;0
57137;802515;2022;Month 6;0
57138;802557;2022;Month 6;0
57139;802561;2021;Month 6;0
57140;802567;2023;Month 6;0
57141;802631;2024;Month 6;0
57142;802807;2022;Month 6;0
57143;803060;2024;Month 6;0
57144;803175;2023;Month 6;0
57145;803293;2023;Month 6;0
57146;803509;2022;Month 6;0
57147;803532;2022;Month 6;0
57148;803693;2023;Month 6;0
57149;803729;2022;Month 6;0
57150;803874;2024;Month 6;0
57151;803939;2023;Month 6;0
57152;803950;2022;Month 6;0
57153;804027;2023;Month 6;0
57154;804110;2020;Month 6;0
57155;804115;2022;Month 6;0
57156;804261;2020;Month 6;0
57157;804323;2022;Month 6;0
57158;804382;2023;Month 6;0
57159;804403;2024;Month 6;0
57160;804492;2024;Month 6;0
57161;804554;2022;Month 6;1
57162;804556;2022;Month 6;0
57163;804577;2024;Month 6;0
57164;804582;2021;Month 6;0
57165;804635;2022;Month 6;0
57166;804670;2022;Month 6;0
57167;804694;2022;Month 6;0
57168;804887;2020;Month 6;0
57169;804971;2023;Month 6;0
57170;804991;2023;Month 6;0
57171;805281;2023;Month 6;0
57172;805322;2021;Month 6;0
57173;805393;2023;Month 6;0
57174;805530;2023;Month 6;0
57175;805592;2024;Month 6;0
57176;805636;2023;Month 6;0
57177;805678;2021;Month 6;0
57178;805742;2022;Month 6;0
57179;805857;2023;Month 6;0
57180;805933;2023;Month 6;0
57181;805949;2022;Month 6;0
57182;806020;2022;Month 6;0
57183;806033;2020;Month 6;0
57184;806092;2021;Month 6;0
57185;806103;2021;Month 6;0
57186;806124;2021;Month 6;0
57187;806296;2023;Month 6;0
57188;806391;2023;Month 6;0
57189;806431;2023;Month 6;0
57190;806566;2021;Month 6;0
57191;806601;2021;Month 6;0
57192;806662;2023;Month 6;0
57193;806872;2023;Month 6;0
57194;806884;2024;Month 6;0
57195;806981;2020;Month 6;0
57196;806995;2022;Month 6;0
57197;807026;2022;Month 6;0
57198;807193;2023;Month 6;0
57199;807296;2023;Month 6;0
57200;807357;2023;Month 6;0
57201;807388;2022;Month 6;0
57202;807438;2023;Month 6;0
57203;807443;2021;Month 6;0
57204;807708;2021;Month 6;0
57205;807765;2023;Month 6;0
57206;807818;2021;Month 6;0
57207;808143;2023;Month 6;0
57208;808217;2020;Month 6;0
57209;808409;2022;Month 6;0
57210;808525;2022;Month 6;0
57211;808565;2023;Month 6;0
57212;808571;2023;Month 6;0
57213;808973;2020;Month 6;0
57214;809170;2023;Month 6;1
57215;809180;2021;Month 6;0
57216;809195;2022;Month 6;0
57217;809357;2023;Month 6;0
57218;809406;2022;Month 6;0
57219;809505;2022;Month 6;0
57220;809511;2021;Month 6;0
57221;809531;2023;Month 6;0
57222;809541;2022;Month 6;0
57223;809640;2022;Month 6;0
57224;809719;2022;Month 6;0
57225;809802;2024;Month 6;0
57226;809928;2021;Month 6;0
57227;809937;2021;Month 6;0
57228;809981;2021;Month 6;0
57229;810053;2024;Month 6;0
57230;810302;2020;Month 6;0
57231;810360;2020;Month 6;0
57232;810457;2022;Month 6;0
57233;810600;2023;Month 6;0
57234;810602;2024;Month 6;0
57235;810947;2022;Month 6;0
57236;811044;2023;Month 6;0
57237;811103;2022;Month 6;0
57238;811241;2023;Month 6;0
57239;811257;2020;Month 6;0
57240;811280;2021;Month 6;0
57241;811449;2023;Month 6;0
57242;811595;2023;Month 6;0
57243;811633;2022;Month 6;0
57244;811709;2023;Month 6;0
57245;811854;2023;Month 6;0
57246;812032;2021;Month 6;0
57247;812130;2022;Month 6;0
57248;812199;2020;Month 6;0
57249;812313;2022;Month 6;0
57250;812364;2024;Month 6;0
57251;812390;2020;Month 6;0
57252;812512;2022;Month 6;0
57253;812712;2022;Month 6;0
57254;812726;2022;Month 6;0
57255;812757;2021;Month 6;0
57256;812780;2024;Month 6;0
57257;812812;2022;Month 6;0
57258;812845;2020;Month 6;0
57259;812962;2022;Month 6;0
57260;813027;2023;Month 6;0
57261;813029;2023;Month 6;0
57262;813181;2021;Month 6;0
57263;813202;2022;Month 6;0
57264;813342;2023;Month 6;0
57265;813348;2023;Month 6;0
57266;813461;2022;Month 6;0
57267;813523;2023;Month 6;0
57268;813572;2023;Month 6;0
57269;813707;2023;Month 6;0
57270;813781;2023;Month 6;0
57271;813928;2023;Month 6;0
57272;813985;2023;Month 6;0
57273;814058;2023;Month 6;0
57274;814188;2022;Month 6;0
57275;814311;2021;Month 6;0
57276;814338;2024;Month 6;0
57277;814349;2021;Month 6;0
57278;814363;2022;Month 6;0
57279;814537;2022;Month 6;0
